Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
1950.498638,0.000000,0.000000,14.724647,-0.384416,9.825760,0.050537,0.000000,0.000000,0.000000,0.000000,0.467145,0.208082,-0.036420,-0.517816,-0.133458,-0.133425,-0.000195,-0.000113,-0.040291
1955.040754,0.000000,0.000000,14.862254,-0.380326,9.829850,0.051333,0.000000,0.000000,0.000000,0.000000,0.467145,0.208082,-0.080371,-0.537098,-0.137384,-0.136019,-0.000197,-0.000147,-0.040291
1959.581159,0.000000,0.000000,14.992700,-0.376227,9.833949,0.052080,0.000000,0.000000,0.000000,0.000000,0.563866,0.375480,0.464991,-0.593494,-0.141270,-0.139319,-0.000190,-0.000179,-0.036924
1964.123200,0.000000,0.000000,15.116028,-0.372118,9.838059,0.052751,0.000000,0.000000,0.000000,0.000000,0.563866,0.375480,-0.053761,-0.348087,-0.144919,-0.143124,-0.000175,-0.000203,-0.036924
1968.641206,0.000000,0.000000,14.916490,-0.367999,9.842177,0.051182,0.000000,0.000000,0.000000,0.000000,0.563866,0.375480,0.157289,0.100313,-0.148279,-0.147451,-0.000162,-0.000230,-0.036924
1973.139791,0.000000,0.000000,15.038034,-0.363871,9.846305,0.051813,0.000000,0.000000,0.000000,0.000000,0.563866,0.375480,0.109976,0.084883,-0.151397,-0.152316,-0.000150,-0.000255,-0.036924
1977.634099,0.000000,0.000000,14.949269,-0.359733,9.850443,0.050988,0.000000,0.000000,0.000000,0.000000,0.563866,0.375480,0.527007,-0.205185,-0.154244,-0.157669,-0.000134,-0.000280,-0.036924
1982.088742,0.000000,0.000000,14.966858,-0.355587,9.854590,0.050869,0.000000,0.000000,0.000000,0.000000,0.561388,0.640526,0.468892,-0.228320,-0.156635,-0.163471,-0.000106,-0.000299,-0.032472
1986.533366,0.000000,0.000000,15.081383,-0.351430,9.858746,0.051387,0.000000,0.000000,0.000000,0.000000,0.561388,0.640526,0.418708,-0.251297,-0.158493,-0.169655,-0.000081,-0.000318,-0.032472
1990.952508,0.000000,0.000000,14.902904,-0.347265,9.862911,0.049898,0.000000,0.000000,0.000000,0.000000,0.561388,0.640526,0.360313,-0.273335,-0.159874,-0.176247,-0.000058,-0.000339,-0.032472
1995.340104,0.000000,0.000000,15.016645,-0.343090,9.867086,0.050352,0.000000,0.000000,0.000000,0.000000,0.561388,0.640526,0.316694,-0.295998,-0.160831,-0.183271,-0.000038,-0.000361,-0.032472
1999.705501,0.000000,0.000000,15.033484,-0.338906,9.871270,0.050131,0.000000,0.000000,0.000000,0.000000,0.561388,0.640526,0.743140,-0.596152,-0.161340,-0.190788,-0.000010,-0.000390,-0.032472
2004.030645,0.000000,0.000000,14.960265,-0.334714,9.875463,0.049283,0.000000,0.000000,0.000000,0.000000,0.429110,0.878806,1.183462,-0.890209,-0.161312,-0.198679,0.000015,-0.000397,-0.028059
2008.326275,0.000000,0.000000,15.070299,-0.330512,9.879665,0.049589,0.000000,0.000000,0.000000,0.000000,0.429110,0.878806,1.143520,-0.922086,-0.160612,-0.206698,0.000055,-0.000405,-0.028059
2012.584117,0.000000,0.000000,14.912367,-0.326301,9.883875,0.048096,0.000000,0.000000,0.000000,0.000000,0.429110,0.878806,1.083624,-0.941742,-0.159149,-0.214884,0.000091,-0.000414,-0.028059
2016.788458,0.000000,0.000000,15.023617,-0.322081,9.888095,0.048294,0.000000,0.000000,0.000000,0.000000,0.429110,0.878806,1.050860,-0.972847,-0.156974,-0.223259,0.000126,-0.000424,-0.028059
2020.951881,0.000000,0.000000,14.960908,-0.317852,9.892324,0.047307,0.000000,0.000000,0.000000,0.000000,0.429110,0.878806,1.006852,-0.995740,-0.154133,-0.231849,0.000158,-0.000435,-0.028059
2025.042695,0.000000,0.000000,14.904104,-0.313615,9.896561,0.046290,0.000000,0.000000,0.000000,0.000000,0.200157,1.080060,1.241301,-0.525535,-0.150606,-0.240566,0.000195,-0.000435,-0.023747
2029.057267,0.000000,0.000000,15.102699,-0.309370,9.900807,0.046759,0.000000,0.000000,0.000000,0.000000,0.200157,1.080060,1.506631,-0.049488,-0.146350,-0.249284,0.000232,-0.000434,-0.023747
2033.009894,0.000000,0.000000,14.969268,-0.305116,9.905061,0.045049,0.000000,0.000000,0.000000,0.000000,0.200157,1.080060,1.463205,-0.071723,-0.141354,-0.257941,0.000269,-0.000430,-0.023747
2036.857990,0.000000,0.000000,15.088004,-0.300853,9.909323,0.044707,0.000000,0.000000,0.000000,0.000000,0.200157,1.080060,1.450510,-0.088873,-0.135625,-0.266512,0.000305,-0.000426,-0.023747
2040.604432,0.000000,0.000000,15.048315,-0.296583,9.913593,0.043210,0.000000,0.000000,0.000000,0.000000,0.200157,1.080060,0.406250,0.447932,-0.129165,-0.275009,0.000344,-0.000423,-0.023747
2044.227024,0.000000,0.000000,15.015302,-0.292305,9.917871,0.041512,0.000000,0.000000,0.000000,0.000000,-0.116187,1.197854,0.387599,0.431335,-0.121955,-0.283253,0.000378,-0.000404,-0.019694
2047.696799,0.000000,0.000000,14.990152,-0.288020,9.922156,0.039517,0.000000,0.000000,0.000000,0.000000,-0.116187,1.197854,0.371420,0.416047,-0.114074,-0.291130,0.000411,-0.000386,-0.019694
2050.975432,0.000000,0.000000,14.974434,-0.283728,9.926448,0.037092,0.000000,0.000000,0.000000,0.000000,-0.116187,1.197854,0.357614,0.402115,-0.105536,-0.298656,0.000443,-0.000369,-0.019694
2054.009488,0.000000,0.000000,14.970340,-0.279429,9.930747,0.034020,0.000000,0.000000,0.000000,0.000000,-0.116187,1.197854,0.346137,0.389688,-0.096322,-0.305786,0.000479,-0.000346,-0.019694
2056.716815,0.000000,0.000000,14.981515,-0.275124,9.935052,0.029933,0.000000,0.000000,0.000000,0.000000,-0.116187,1.197854,0.336978,0.378994,-0.086400,-0.312454,0.000514,-0.000323,-0.019694
2058.969051,0.000000,0.000000,15.013883,-0.270814,9.939362,0.024150,0.000000,0.000000,0.000000,0.000000,-0.468681,1.187014,0.344160,0.374667,-0.075878,-0.318521,0.000539,-0.000286,-0.016302
2060.557535,0.000000,0.000000,15.076676,-0.266500,9.943677,0.015350,0.000000,0.000000,0.000000,0.000000,-0.468681,1.187014,0.352847,0.372666,-0.064846,-0.323857,0.000565,-0.000250,-0.016302
2061.117080,0.000000,0.000000,14.889993,-0.262183,9.947993,0.001400,0.000000,0.000000,0.000000,0.000000,-0.468681,1.187014,0.354347,0.357189,-0.053295,-0.328466,0.000591,-0.000214,-0.016302
2060.289982,0.000000,0.000000,15.065934,-0.257867,9.952309,-0.013260,0.000000,0.000000,0.000000,0.000000,-0.468681,1.187014,0.368276,0.357148,-0.041217,-0.332352,0.000618,-0.000178,-0.016302
2058.330131,0.000000,0.000000,14.996189,-0.253554,9.956622,-0.022775,0.000000,0.000000,0.000000,0.000000,-0.468681,1.187014,0.375408,0.343425,-0.028603,-0.335525,0.000645,-0.000142,-0.016302
2055.636992,0.000000,0.000000,14.959614,-0.249246,9.960930,-0.028949,0.000000,0.000000,0.000000,0.000000,-0.809747,1.017568,0.398052,0.336400,-0.015580,-0.337925,0.000659,-0.000100,-0.015804
2052.455690,0.000000,0.000000,15.098177,-0.244944,9.965232,-0.033943,0.000000,0.000000,0.000000,0.000000,-0.809747,1.017568,0.425673,0.339436,-0.002262,-0.339485,0.000674,-0.000058,-0.015804
2048.921706,0.000000,0.000000,14.948459,-0.240649,9.969527,-0.036478,0.000000,0.000000,0.000000,0.000000,-0.809747,1.017568,0.723366,0.840011,0.011373,-0.340218,0.000690,-0.000019,-0.015804
2045.120843,0.000000,0.000000,14.962618,-0.236362,9.973814,-0.038992,0.000000,0.000000,0.000000,0.000000,-0.809747,1.017568,0.747626,0.836593,0.025301,-0.340223,0.000704,0.000016,-0.015804
2041.118963,0.000000,0.000000,14.986820,-0.232083,9.978093,-0.041049,0.000000,0.000000,0.000000,0.000000,-0.809747,1.017568,0.772597,0.835080,0.039527,-0.339539,0.000720,0.000050,-0.015804
2036.953141,0.000000,0.000000,15.018947,-0.227813,9.982363,-0.042789,0.000000,0.000000,0.000000,0.000000,-1.101011,0.739728,0.820004,0.841789,0.053900,-0.338069,0.000717,0.000096,-0.019123
2032.657177,0.000000,0.000000,14.896758,-0.223551,9.986625,-0.043364,0.000000,0.000000,0.000000,0.000000,-1.101011,0.739728,0.858641,0.836356,0.068247,-0.335688,0.000717,0.000141,-0.019123
2028.255983,0.000000,0.000000,14.940282,-0.219299,9.990877,-0.044677,0.000000,0.000000,0.000000,0.000000,-1.101011,0.739728,0.628983,0.347197,0.082606,-0.332412,0.000718,0.000185,-0.019123
2023.758093,0.000000,0.000000,14.905861,-0.215056,9.995120,-0.045374,0.000000,0.000000,0.000000,0.000000,-1.101011,0.739728,0.671267,0.354493,0.096970,-0.328333,0.000720,0.000225,-0.019123
2019.183425,0.000000,0.000000,14.958344,-0.210822,9.999354,-0.046477,0.000000,0.000000,0.000000,0.000000,-1.101011,0.739728,0.716000,0.367164,0.111382,-0.323453,0.000723,0.000265,-0.019123
2014.543010,0.000000,0.000000,15.015673,-0.206598,10.003578,-0.047537,0.000000,0.000000,0.000000,0.000000,-1.300589,0.406045,-0.697643,1.216816,0.125661,-0.317710,0.000704,0.000312,-0.023452
2009.838884,0.000000,0.000000,15.076959,-0.202384,10.007792,-0.048532,0.000000,0.000000,0.000000,0.000000,-1.300589,0.406045,-0.623948,1.242565,0.139525,-0.310984,0.000684,0.000362,-0.023452
2005.086938,0.000000,0.000000,15.054540,-0.198180,10.011996,-0.048923,0.000000,0.000000,0.000000,0.000000,-1.300589,0.406045,-0.547930,1.259862,0.153037,-0.303261,0.000666,0.000408,-0.023452
2000.284047,0.000000,0.000000,14.943186,-0.193986,10.016190,-0.048663,0.000000,0.000000,0.000000,0.000000,-1.300589,0.406045,-0.743661,0.781699,0.166207,-0.294639,0.000650,0.000452,-0.023452
1995.447848,0.000000,0.000000,14.921847,-0.189802,10.020374,-0.048943,0.000000,0.000000,0.000000,0.000000,-1.300589,0.406045,-0.671890,0.802725,0.179044,-0.285211,0.000635,0.000492,-0.023452
1990.573125,0.000000,0.000000,14.993810,-0.185628,10.024548,-0.049797,0.000000,0.000000,0.000000,0.000000,-1.373028,-0.002770,-0.591563,0.836030,0.191406,-0.275016,0.000604,0.000528,-0.028213
1985.665411,0.000000,0.000000,15.069610,-0.181464,10.028712,-0.050639,0.000000,0.000000,0.000000,0.000000,-1.373028,-0.002770,-0.025860,0.596832,0.203180,-0.264081,0.000574,0.000567,-0.028213
1980.726616,0.000000,0.000000,15.052972,-0.177311,10.032865,-0.050844,0.000000,0.000000,0.000000,0.000000,-1.373028,-0.002770,0.068101,0.629178,0.214301,-0.252284,0.000540,0.000614,-0.028213
1975.765747,0.000000,0.000000,14.841479,-0.173168,10.037008,-0.049707,0.000000,0.000000,0.000000,0.000000,-1.373028,-0.002770,0.160040,0.649137,0.224769,-0.239563,0.000508,0.000658,-0.028213
1970.782687,0.000000,0.000000,14.922474,-0.169035,10.041141,-0.050512,0.000000,0.000000,0.000000,0.000000,-1.373028,-0.002770,0.245190,0.688008,0.234590,-0.226042,0.000476,0.000695,-0.028213
1965.772391,0.000000,0.000000,15.108437,-0.164913,10.045263,-0.052036,0.000000,0.000000,0.000000,0.000000,-1.302369,-0.435001,-0.132144,1.011028,0.243641,-0.211811,0.000429,0.000729,-0.033234
1960.741238,0.000000,0.000000,14.991222,-0.160802,10.049374,-0.051447,0.000000,0.000000,0.000000,0.000000,-1.302369,-0.435001,-0.300142,0.567386,0.251796,-0.196912,0.000386,0.000761,-0.033234
1955.696557,0.000000,0.000000,14.976367,-0.156701,10.053475,-0.051551,0.000000,0.000000,0.000000,0.000000,-1.302369,-0.435001,-0.205281,0.605896,0.259101,-0.181405,0.000344,0.000790,-0.033234
1950.622579,0.000000,0.000000,14.959962,-0.152610,10.057566,-0.051647,0.000000,0.000000,0.000000,0.000000,-1.302369,-0.435001,-0.571215,0.913577,0.265533,-0.165304,0.000300,0.000822,-0.033234
1945.526325,0.000000,0.000000,14.832271,-0.148531,10.061646,-0.050940,0.000000,0.000000,0.000000,0.000000,-1.302369,-0.435001,-0.732240,0.483845,0.271132,-0.148555,0.000261,0.000854,-0.033234
1941.412328,2.522134,0.000000,11.891885,-0.144461,10.065715,-0.031287,-0.356183,-0.356183,-0.377371,-0.299611,-1.090408,-0.864761,0.197113,-0.334175,0.276332,-0.131568,0.000261,0.000842,-0.038449
1939.029167,4.717313,0.000000,9.045135,-0.140398,10.069779,-0.013787,-0.323227,-0.138201,-0.377371,-0.299611,-1.090408,-0.864761,0.081532,-0.271891,0.281508,-0.114905,0.000256,0.000823,-0.038449
1938.158484,6.634988,0.000000,6.290830,-0.136338,10.073838,0.001163,-0.474792,-0.294237,-0.377371,-0.299611,-1.090408,-0.864761,-0.232957,-0.505454,0.286520,-0.098662,0.000245,0.000799,-0.038449
1938.545823,8.316026,0.000000,3.627622,-0.132278,10.077898,0.013164,-0.264481,-0.264481,-0.377371,-0.299611,-1.090408,-0.864761,-0.056346,-0.544715,0.291218,-0.082968,0.000224,0.000769,-0.038449
1939.916759,9.794412,0.000000,1.054048,-0.128217,10.081959,0.022222,-0.408671,-0.236413,-0.377371,-0.299611,-1.090408,-0.864761,-0.431060,-0.562201,0.295433,-0.067922,0.000197,0.000735,-0.038449
1942.002238,11.098576,0.000000,0.000000,-0.124152,10.086025,0.028792,-0.382109,-0.382109,-0.313131,-0.351572,-0.955388,-1.073205,-0.498108,-0.960701,0.299125,-0.053657,0.000171,0.000691,-0.039751
1944.671594,12.252423,0.000000,0.000000,-0.120081,10.090095,0.034996,-0.356013,-0.520729,-0.313131,-0.351572,-0.955388,-1.073205,-0.543101,-1.428583,0.302234,-0.040311,0.000139,0.000642,-0.039751
1947.904540,13.276136,0.000000,0.000000,-0.116005,10.094171,0.040928,-0.170815,-0.493205,-0.313131,-0.351572,-0.955388,-1.073205,-0.101369,-1.485273,0.304675,-0.027997,0.000105,0.000589,-0.039751
1951.676421,14.186827,0.000000,0.000000,-0.111921,10.098255,0.046548,-0.150413,-0.308239,-0.313131,-0.351572,-0.955388,-1.073205,-0.082685,-1.015140,0.306362,-0.016811,0.000064,0.000530,-0.039751
1955.955932,14.999060,0.000000,0.000000,-0.107829,10.102347,0.051852,-0.286519,-0.286519,-0.313131,-0.351572,-0.955388,-1.073205,-0.596516,-1.011784,0.307219,-0.006841,0.000022,0.000467,-0.039751
1960.476519,15.014953,0.000000,0.000000,-0.103728,10.106449,0.051761,-0.268889,-0.268889,-0.227725,-0.259403,-0.791223,-0.902094,-0.558735,-0.963417,0.307327,0.001990,-0.000012,0.000415,-0.036675
1964.962710,14.929510,0.000000,0.000000,-0.099617,10.110559,0.050959,-0.252757,-0.252757,-0.227725,-0.259403,-0.791223,-0.902094,-0.517938,-0.912522,0.306783,0.009813,-0.000042,0.000366,-0.036675
1969.438544,15.048753,0.000000,0.000000,-0.095496,10.114680,0.051542,-0.236054,-0.236054,-0.227725,-0.259403,-0.791223,-0.902094,-0.485621,-0.870560,0.305546,0.016674,-0.000079,0.000319,-0.036675
1973.896296,14.866277,0.000000,0.000000,-0.091367,10.118809,0.050052,-0.220751,-0.220751,-0.227725,-0.259403,-0.791223,-0.902094,-0.439175,-0.814600,0.303592,0.022593,-0.000114,0.000270,-0.036675
1978.318367,14.984528,0.000000,0.000000,-0.087228,10.122948,0.050579,-0.206708,-0.206708,-0.227725,-0.259403,-0.791223,-0.902094,-0.412943,-0.779555,0.300959,0.027463,-0.000147,0.000216,-0.036675
1982.724816,15.098100,0.000000,0.000000,-0.083079,10.127097,0.051047,-0.196921,-0.196921,-0.130541,-0.146008,-0.508022,-0.569039,-0.401183,-0.759611,0.297827,0.031514,-0.000165,0.000190,-0.032268
1987.099534,14.927348,0.000000,0.000000,-0.078922,10.131254,0.049577,-0.187863,-0.187863,-0.130541,-0.146008,-0.508022,-0.569039,-0.376372,-0.726626,0.294357,0.035064,-0.000181,0.000166,-0.032268
1991.440630,15.040630,0.000000,0.000000,-0.074755,10.135421,0.049972,-0.179466,-0.179466,-0.130541,-0.146008,-0.508022,-0.569039,-0.367690,-0.710245,0.290566,0.038140,-0.000197,0.000143,-0.032268
1995.757795,14.878166,0.000000,0.000000,-0.070580,10.139596,0.048510,-0.171671,-0.171671,-0.130541,-0.146008,-0.508022,-0.569039,-0.346897,-0.681894,0.286472,0.040616,-0.000211,0.000106,-0.032268
2000.024791,14.991514,0.000000,0.000000,-0.066395,10.143781,0.048809,-0.035420,-0.164083,-0.130541,-0.146008,-0.508022,-0.569039,0.220800,-0.661172,0.282085,0.042372,-0.000227,0.000071,-0.032268
2004.258324,15.101939,0.000000,0.000000,-0.062202,10.147974,0.049034,-0.032087,-0.158683,-0.065326,-0.071446,-0.281061,-0.307954,0.226182,-0.655137,0.277454,0.043580,-0.000234,0.000051,-0.027926
2008.437275,14.952277,0.000000,0.000000,-0.057999,10.152177,0.047519,-0.029016,-0.153628,-0.065326,-0.071446,-0.281061,-0.307954,0.233099,-0.637979,0.272700,0.044398,-0.000240,0.000032,-0.027926
2012.564684,15.064555,0.000000,0.000000,-0.053788,10.156388,0.047608,-0.148080,-0.148080,-0.065326,-0.071446,-0.281061,-0.307954,-0.328255,-0.638854,0.267817,0.044837,-0.000250,0.000013,-0.027926
2016.613379,15.010146,0.000000,0.000000,-0.049569,10.160607,0.046549,-0.142476,-0.142476,-0.065326,-0.071446,-0.281061,-0.307954,-0.318335,-0.623352,0.262699,0.044909,-0.000263,-0.000005,-0.027926
2020.601323,15.042122,0.000000,0.000000,-0.045341,10.164835,0.045919,-0.137245,-0.137245,-0.065326,-0.071446,-0.281061,-0.307954,-0.313334,-0.613037,0.257330,0.044631,-0.000275,-0.000022,-0.027926
2024.496663,14.996421,0.000000,0.000000,-0.041105,10.169072,0.044680,-0.134634,-0.134634,-0.030356,-0.026140,-0.143338,-0.122693,-0.316748,-0.611532,0.251851,0.044177,-0.000273,-0.000023,-0.023749
2028.298880,14.956040,0.000000,0.000000,-0.036860,10.173316,0.043310,-0.132169,-0.132169,-0.030356,-0.026140,-0.143338,-0.122693,-0.320519,-0.610535,0.246421,0.043693,-0.000270,-0.000025,-0.023749
2031.987698,14.921842,0.000000,0.000000,-0.032608,10.177568,0.041763,-0.015309,-0.129685,-0.030356,-0.026140,-0.143338,-0.122693,0.250528,-0.596835,0.241027,0.043183,-0.000269,-0.000026,-0.023749
2035.537971,14.894860,0.000000,0.000000,-0.028348,10.181828,0.039974,-0.013511,-0.126469,-0.030356,-0.026140,-0.143338,-0.122693,0.252211,-0.590707,0.235559,0.042648,-0.000275,-0.000027,-0.023749
2038.920747,14.876020,0.000000,0.000000,-0.024081,10.186095,0.037834,-0.011841,-0.123474,-0.030356,-0.026140,-0.143338,-0.122693,0.253372,-0.585471,0.229981,0.042033,-0.000280,-0.000036,-0.023749
2042.086928,14.867548,0.000000,0.000000,-0.019808,10.190368,0.035183,-0.011288,-0.121703,-0.009742,-0.008802,-0.049744,-0.044657,0.249036,-0.586615,0.224377,0.041315,-0.000278,-0.000036,-0.019968
2044.973914,14.872035,0.000000,0.000000,-0.015527,10.194649,0.031746,-0.010777,-0.120093,-0.009742,-0.008802,-0.049744,-0.044657,0.244653,-0.588510,0.218809,0.040591,-0.000277,-0.000036,-0.019968
2047.476870,14.894583,0.000000,0.000000,-0.011242,10.198934,0.027047,-0.010305,-0.118674,-0.009742,-0.008802,-0.049744,-0.044657,0.240229,-0.591327,0.213271,0.039859,-0.000275,-0.000037,-0.019968
2049.441325,14.941663,0.000000,0.000000,-0.006951,10.203225,0.020170,-0.009875,-0.117492,-0.009742,-0.008802,-0.049744,-0.044657,0.235783,-0.595192,0.207758,0.039123,-0.000274,-0.000037,-0.019968
2050.596760,15.025508,0.000000,0.000000,-0.002657,10.207519,0.009382,-0.009489,-0.116636,-0.009742,-0.008802,-0.049744,-0.044657,0.231364,-0.600145,0.202263,0.038381,-0.000274,-0.000037,-0.019968
2050.518604,14.942918,0.000000,0.000000,0.001638,10.211814,-0.005911,-0.010095,-0.117187,0.001897,-0.003821,0.011243,-0.021546,0.221520,-0.601371,0.196851,0.037637,-0.000265,-0.000037,-0.017481
2049.106838,15.071754,0.000000,0.000000,0.005931,10.216107,-0.018324,-0.010725,-0.118201,0.001897,-0.003821,0.011243,-0.021546,0.210082,-0.609294,0.191599,0.036890,-0.000258,-0.000037,-0.017481
2046.771693,15.018876,0.000000,0.000000,0.010220,10.220396,-0.026054,-0.011374,-0.119543,0.001897,-0.003821,0.011243,-0.021546,0.199556,-0.608368,0.186494,0.036135,-0.000251,-0.000038,-0.017481
2043.832561,14.917501,0.000000,0.000000,0.014504,10.224680,-0.030936,-0.012037,-0.121112,0.001897,-0.003821,0.011243,-0.021546,0.189572,-0.605050,0.181527,0.035368,-0.000244,-0.000039,-0.017481
2040.477445,15.063085,0.000000,0.000000,0.018781,10.228957,-0.035356,-0.012713,-0.122852,0.001897,-0.003821,0.011243,-0.021546,0.179119,-0.612453,0.176687,0.034584,-0.000238,-0.000040,-0.017481
2036.823769,14.995114,0.000000,0.000000,0.023050,10.233226,-0.037863,-0.013401,0.097929,0.005632,-0.002067,0.030264,-0.011775,0.140694,0.554712,0.171962,0.033836,-0.000232,-0.000037,-0.019384
2032.928010,15.013333,0.000000,0.000000,0.027312,10.237488,-0.040148,-0.014099,-0.014099,0.005632,-0.002067,0.030264,-0.011775,0.146531,-0.031359,0.167344,0.033121,-0.000227,-0.000037,-0.019384
2028.850595,15.040547,0.000000,0.000000,0.031565,10.241741,-0.042050,-0.014809,-0.014809,0.005632,-0.002067,0.030264,-0.011775,0.138047,-0.034836,0.162822,0.032378,-0.000223,-0.000039,-0.019384
2024.628899,14.995422,0.000000,0.000000,0.035810,10.245986,-0.043221,-0.015531,-0.015531,0.005632,-0.002067,0.030264,-0.011775,0.130107,-0.037898,0.158389,0.031603,-0.000218,-0.000040,-0.019384
2020.286597,15.035854,0.000000,0.000000,0.040045,10.250221,-0.044643,-0.016264,-0.016264,0.005632,-0.002067,0.030264,-0.011775,0.121910,-0.041376,0.154034,0.030792,-0.000215,-0.000042,-0.019384
2015.842370,15.081937,0.000000,0.000000,0.044272,10.254448,-0.045926,-0.017009,-0.017009,0.006455,-0.000746,0.031720,-0.004262,0.113831,-0.044868,0.149750,0.029941,-0.000211,-0.000044,-0.023361
2011.308914,15.049313,0.000000,0.000000,0.048489,10.258665,-0.046586,-0.017767,-0.017767,0.006455,-0.000746,0.031720,-0.004262,0.106323,-0.047903,0.145526,0.029048,-0.000209,-0.000047,-0.023361
2006.703447,14.934471,0.000000,0.000000,0.052696,10.262872,-0.046609,-0.018539,-0.018539,0.006455,-0.000746,0.031720,-0.004262,0.099425,-0.050436,0.141355,0.028107,-0.000206,-0.000049,-0.023361
2002.041458,14.905776,0.000000,0.000000,0.056894,10.267070,-0.047066,-0.019325,-0.019325,0.006455,-0.000746,0.031720,-0.004262,0.092188,-0.053442,0.137228,0.027116,-0.000204,-0.000052,-0.023361
1997.321940,14.965773,0.000000,0.000000,0.061082,10.271258,-0.048010,-0.020126,-0.020126,0.006455,-0.000746,0.031720,-0.004262,0.084549,-0.056977,0.133137,0.026072,-0.000203,-0.000054,-0.023361
